Source Name	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	Protocol REF	Protocol REF	Protocol REF	Assay Name	Experimental Condition [ # fill in]	Comment [Gene Identifier]	Comment [Gene Symbol]	Comment [Gene Annotation Comments]	Dataset Name	Image File	Comment [Image File Path]	Comment [Image File Comments]	Comment [Image File Type]	Channels	Protocol REF	Processed Data File
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_03_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_04_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_04_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_05_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_05_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_06_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_06_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_07_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_07_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_08_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_08_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_09_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_09_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_10_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_10_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_11_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_11_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_12_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_12_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_13_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_13_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_14_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_14_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_15_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_15_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_16_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_16_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_18_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_18_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_19_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_19_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_20_FUS.dv			"raw, fused"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
RNA-SPLIT nascent Xist dynamics - Spen KO line	mus musculus 			XX mouse Spen RRM deletion embryonic stem cells	na		TC	RNA-SPLIT to assess transcription dynamics during Steady State phase (t40)	3D SIM OMX V3	RNA-SPLIT	Bgl-stem-loop labeling of Xist RNA with BglG-Halo	MGP_129S1SvImJ_G0007554; MGP_129S1SvImJ_G0029049	Xist; Spen		RNA-SPLIT nascent Xist dynamics - Spen KO line	20190712_Pulse_Chase_4_Xist_nascent_dynamics_Maintenance_40min_20_FUS_SIR_THR_MCF_ALN-full.tif			"fused, reconstructed, thresholded, filtered, aligned"	"405: DAPI signal, 488: RNA-SPLIT signal (first HaloTag labelling round), 594: RNA-SPLIT signal (second HaloTag labelling round)"		
